시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 120,대구광역시 달서구 대곡동 1167,35.797038,128.528803,3,2,N,3863,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 갈밭남로 12,대구광역시 달서구 대곡동 1122,35.797143,128.529249,3,2,N,3864,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 갈밭남로 17,대구광역시 달서구 대곡동 1146,35.79977,128.52931,3,1,Y,3897,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 90,대구광역시 달서구 대곡동 1146,35.799814,128.529198,3,1,Y,3898,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 123,대구광역시 달서구 대곡동 1163,35.795237,128.529256,2,2,Y,3846,2,2,2,녹색+적색,20+140,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 123,대구광역시 달서구 대곡동 1163,35.795343,128.529227,2,2,N,3848,2,2,2,녹색+적색,18+142,2,3,1,N,0:00,0:00,N,N,Y,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 123,대구광역시 달서구 대곡동 1163,35.79547,128.529251,2,2,N,3850,2,2,2,녹색+적색,18+142,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 123,대구광역시 달서구 대곡동 1163,35.795485,128.529149,2,2,Y,3852,2,2,2,녹색+적색,20+140,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 140,대구광역시 달서구 대곡동 1163,35.795322,128.529058,2,2,Y,3854,2,2,2,녹색+적색,20+140,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 140,대구광역시 달서구 대곡동 1167,35.795335,128.529029,2,2,N,3856,2,2,2,녹색+적색,19+141,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 120-34,대구광역시 달서구 대곡동 1163,35.795459,128.528995,2,2,N,3858,2,2,2,녹색+적색,19+141,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 120-34,대구광역시 달서구 대곡동 1163,35.795552,128.528963,2,2,Y,3860,2,2,2,녹색+적색,20+140,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 103,대구광역시 달서구 대곡동 1162,35.798561,128.529521,2,2,Y,3866,2,2,2,녹색+적색,49+111,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 108,대구광역시 달서구 대곡동 1154,35.798682,128.529337,2,2,Y,3868,2,2,2,녹색+적색,49+111,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 103,대구광역시 달서구 대곡동 1155,35.79868,128.529588,2,2,N,3870,2,2,2,녹색+적색,49+111,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 108,대구광역시 달서구 대곡동 1154,35.798743,128.529198,2,2,N,3872,2,2,2,녹색+적색,49+111,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 98,대구광역시 달서구 대곡동 1101-1,35.798876,128.529322,2,2,N,3874,2,2,2,녹색+적색,49+111,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 갈밭남로 17,대구광역시 달서구 대곡동 1155,35.798904,128.529543,2,2,Y,3878,2,2,2,녹색+적색,49+111,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 98,대구광역시 달서구 대곡동 1101-1,35.799008,128.529351,2,2,Y,3880,2,2,2,녹색+적색,49+111,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 갈밭로 51,대구광역시 달서구 대곡동 1146,35.803411,128.528572,2,2,N,3909,2,2,2,녹색+적색,15+145,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 갈밭로 55,대구광역시 달서구 대곡동 1140,35.803543,128.528596,2,2,N,3911,2,2,2,녹색+적색,15+145,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 123,대구광역시 달서구 대곡동 1163,35.795237,128.529256,3,2,Y,3845,1,4,3,녹색/녹색화살표+황색+적색,37+3+120,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 123,대구광역시 달서구 대곡동 1163,35.795343,128.529227,3,2,N,3847,1,4,3,녹색/녹색화살표+황색+적색,37+3+120,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 123,대구광역시 달서구 대곡동 1163,35.79547,128.529251,3,2,N,3849,1,4,3,녹색/녹색화살표+황색+적색,37+3+120,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 123,대구광역시 달서구 대곡동 1163,35.795485,128.529149,3,2,Y,3851,1,4,3,녹색/녹색화살표+황색+적색,37+3+120,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 140,대구광역시 달서구 대곡동 1163,35.795322,128.529058,3,2,Y,3853,1,4,3,녹색/녹색화살표+황색+적색,37+3+120,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 140,대구광역시 달서구 대곡동 1167,35.795335,128.529029,3,2,N,3855,1,4,3,녹색/녹색화살표+황색+적색,37+3+120,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 120-34,대구광역시 달서구 대곡동 1163,35.795459,128.528995,3,2,N,3857,1,4,3,녹색/녹색화살표+황색+적색,37+3+120,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 120-34,대구광역시 달서구 대곡동 1163,35.795552,128.528963,3,2,Y,3859,1,4,3,녹색/녹색화살표+황색+적색,37+3+120,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 103,대구광역시 달서구 대곡동 1162,35.798561,128.529521,3,2,Y,3865,1,3,3,녹색+황색+적색,54+4+102,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 108,대구광역시 달서구 대곡동 1154,35.798682,128.529337,3,2,Y,3867,1,4,5,녹색/녹색화살표+황색/녹색+녹색+황색+적색,11+4+54+4+87,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 한실로6길 103,대구광역시 달서구 대곡동 1155,35.79868,128.529588,3,2,N,3869,1,3,3,녹색+황색+적색,31+4+125,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 108,대구광역시 달서구 대곡동 1154,35.798743,128.529198,3,2,N,3871,1,3,3,녹색+황색+적색,31+4+125,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 98,대구광역시 달서구 대곡동 1101-1,35.798876,128.529322,3,2,N,3873,1,3,3,녹색+황색+적색,31+4+125,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 갈밭남로 17,대구광역시 달서구 대곡동 1155,35.798904,128.529543,3,2,Y,3877,1,3,3,녹색+황색+적색,54+4+102,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 한실로6길 98,대구광역시 달서구 대곡동 1101-1,35.799008,128.529351,3,2,Y,3879,1,4,5,녹색/녹색화살표+황색/녹색+녹색+황색+적색,11+4+54+4+87,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 갈밭로 33,대구광역시 달서구 대곡동 1146,35.801476,128.528606,3,2,Y,3899,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 갈밭로 33,대구광역시 달서구 대곡동 1146,35.801633,128.528673,3,2,N,3901,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 갈밭로 33,대구광역시 달서구 대곡동 1146,35.801672,128.528538,3,2,Y,3903,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 갈밭로 33,대구광역시 달서구 대곡동 1146,35.801573,128.528435,3,2,Y,3905,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 갈밭로 33,대구광역시 달서구 대곡동 1146,35.801718,128.52839,3,2,Y,3906,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,1,대구광역시 달서구 갈밭로 51,대구광역시 달서구 대곡동 1146,35.803411,128.528572,3,2,N,3908,1,4,3,녹색/녹색화살표+황색+적색,27+4+129,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달서구,특별시도,,한실로6길,2,대구광역시 달서구 갈밭로 55,대구광역시 달서구 대곡동 1140,35.803543,128.528596,3,2,N,3910,1,4,3,녹색/녹색화살표+황색+적색,27+4+129,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 해동로 242,대구광역시 동구 검사동 1104,35.884141,128.654466,3,1,Y,9226,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 해동로 237,대구광역시 동구 검사동 1104,35.884273,128.654322,3,1,Y,9227,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 해동로 66,대구광역시 동구 지저동 838-6,35.892066,128.638139,3,2,Y,11655,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 해동로 66,대구광역시 동구 지저동 838-6,35.892066,128.638139,2,2,Y,11656,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 해동로 63,대구광역시 동구 지저동 833-15,35.892278,128.63813,3,2,Y,11657,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 해동로 63,대구광역시 동구 지저동 833-15,35.892278,128.63813,3,2,Y,11658,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 해동로 54,대구광역시 동구 지저동 760-4,35.893471,128.637432,3,1,Y,11659,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 해동로 47,대구광역시 동구 지저동 762-2,35.893734,128.637532,3,1,Y,11660,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 해동로 36,대구광역시 동구 지저동 767-1,35.894805,128.637555,3,1,Y,11661,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 해동로 33-1,대구광역시 동구 지저동 769-2,35.895082,128.637708,3,1,Y,11662,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 공항로 220,대구광역시 동구 지저동 907,35.897932,128.638171,2,2,Y,11644,2,2,2,녹색+적색,32+138,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 공항로 220,대구광역시 동구 지저동 460-3,35.898053,128.638036,2,2,Y,11647,2,2,2,녹색+적색,32+138,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 해동로 276,대구광역시 동구 방촌동 1139-1,35.883615,128.658233,2,2,N,10436,2,2,2,녹색+적색,26+134,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 동촌로 156,대구광역시 동구 검사동 1104,35.883756,128.658137,2,2,N,10439,2,2,2,녹색+적색,26+134,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 해동로 197,대구광역시 동구 검사동 1104,35.886056,128.650127,2,2,N,11170,2,2,2,녹색+적색,32+128,2,3,1,N,0:00,0:00,N,N,Y,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 해동로 197,대구광역시 동구 검사동 1104,35.886181,128.650143,2,2,N,11173,2,2,2,녹색+적색,32+128,2,3,1,N,0:00,0:00,N,N,Y,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 아양로 288,대구광역시 동구 입석동 999-10,35.889934,128.642523,2,2,N,11599,2,2,2,녹색+적색,37+133,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 아양로 287,대구광역시 동구 입석동 999-4,35.890067,128.642265,2,2,N,19922,2,2,2,녹색+적색,37+133,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 아양로 287,대구광역시 동구 입석동 999-4,35.890067,128.642265,2,2,Y,11600,2,2,2,녹색+적색,26+144,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 해동로 276,대구광역시 동구 방촌동 1139-1,35.883601,128.658344,3,2,N,10437,1,4,4,녹색+녹색/녹색화살표+황색+적색,30+39+3+88,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 동촌로 156,대구광역시 동구 검사동 1104,35.883756,128.658137,3,2,N,10438,1,3,3,녹색+황색+적색,27+3+130,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 해동로 197,대구광역시 동구 검사동 1104,35.885924,128.650432,3,2,N,11171,1,3,3,녹색+황색+적색,112+6+42,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 해동로 197,대구광역시 동구 검사동 1104,35.886181,128.650143,3,2,N,11172,1,3,3,녹색+황색+적색,112+6+42,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 아양로 288,대구광역시 동구 검사동 1104,35.889665,128.642608,3,2,N,11595,1,4,3,녹색/녹색화살표+황색+적색,19+3+148,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 아양로 287,대구광역시 동구 지저동 872-6,35.890079,128.64203,3,2,N,11601,1,4,3,녹색/녹색화살표+황색+적색,29+3+138,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 공항로 220,대구광역시 동구 지저동 907,35.897932,128.638171,3,2,Y,11645,1,3,3,녹색화살표+황색+적색,37+4+129,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 공항로 220,대구광역시 동구 지저동 460-3,35.898053,128.638036,3,2,N,11646,1,4,3,녹색/녹색화살표+황색+적색,32+4+134,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,2,대구광역시 동구 공항로 221,대구광역시 동구 지저동 463-12,35.898347,128.63815,3,2,N,20818,1,4,3,녹색/녹색화살표+황색+적색,32+4+134,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 아양로 288,대구광역시 동구 입석동 1006-19,35.889795,128.6426,3,2,N,20547,1,4,5,적색/녹색화살표+적색/황색+녹색+황색+적색,43+3+67+3+54,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,해동로,1,대구광역시 동구 아양로 288,대구광역시 동구 입석동 1006-19,35.889795,128.6426,2,2,N,20548,2,2,2,녹색+적색,26+144,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,햇빛1길,1,대구광역시 수성구 지범로41길 36,대구광역시 수성구 범물동 1267-1,35.821451,128.646337,2,2,N,6159,2,2,2,녹색+적색,30+90,2,3,1,Y,0:30,4:30,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,햇빛1길,2,대구광역시 수성구 지범로41길 36,대구광역시 수성구 범물동 1268,35.821364,128.646252,2,2,N,6160,2,2,2,녹색+적색,30+90,2,3,1,Y,0:30,4:30,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,햇빛1길,1,대구광역시 수성구 지범로41길 36,대구광역시 수성구 범물동 1267-1,35.821451,128.646337,2,2,N,19703,2,2,2,녹색+적색,30+90,2,3,1,Y,0:30,4:30,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,햇빛1길,2,대구광역시 수성구 지범로41길 36,대구광역시 수성구 범물동 1268,35.821429,128.646222,3,2,N,6161,1,3,3,녹색+황색+적색,40+3+77,2,3,1,Y,0:30,4:30,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,햇빛1길,1,대구광역시 수성구 지범로41길 33,대구광역시 수성구 범물동 1268,35.82166,128.646247,3,2,N,6167,1,3,3,녹색화살표+황색+적색,44+3+73,2,3,1,Y,0:30,4:30,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,행정길,1,대구광역시 달성군 가창면 행정길 2,대구광역시 달성군 가창면 냉천리 1-2,35.787585,128.638929,2,2,N,5935,2,2,2,녹색+적색,27+123,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,행정길,2,대구광역시 달성군 가창면 행정길 2,대구광역시 달성군 가창면 냉천리 1-2,35.787429,128.639007,2,2,N,5936,2,2,2,녹색+적색,27+123,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,행정길,1,대구광역시 달성군 가창면 행정길 2,대구광역시 달성군 가창면 냉천리 1-2,35.787453,128.638498,3,2,N,5933,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,37+4+9+4+96,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,헐티로,1,대구광역시 달성군 가창면 헐티로 1040,대구광역시 달성군 가창면 오리 446,35.789983,128.601205,3,2,Y,5985,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,헐티로,1,대구광역시 달성군 가창면 헐티로 1040,대구광역시 달성군 가창면 오리 446,35.789983,128.601205,3,2,N,5986,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,헐티로,2,대구광역시 달성군 가창면 헐티로 1122,대구광역시 달성군 가창면 오리 산 2-6,35.79441,128.60804,3,2,Y,5987,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,헐티로,2,대구광역시 달성군 가창면 헐티로 1122,대구광역시 달성군 가창면 오리 산 2-6,35.79441,128.60804,2,2,Y,5988,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,헐티로,2,대구광역시 달성군 가창면 가창로 1053,대구광역시 달성군 가창면 용계리 215-3,35.798693,128.623748,2,2,N,5974,2,2,2,녹색+적색,31+119,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,헐티로,1,대구광역시 달성군 가창면 가창로 1053,대구광역시 달성군 가창면 용계리 217-9,35.798867,128.623621,2,2,N,5975,2,2,2,녹색+적색,31+119,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,헐티로,2,대구광역시 달성군 가창면 가창로 1053,대구광역시 달성군 가창면 용계리 477-3,35.798916,128.623943,3,2,N,5971,1,3,3,녹색화살표+황색+적색,35+3+112,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,헐티로,2,대구광역시 달성군 가창면 가창로 1053,대구광역시 달성군 가창면 용계리 215-3,35.798693,128.623748,3,2,N,5984,1,3,3,녹색화살표+황색+적색,35+3+112,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,혁신대로,2,대구광역시 동구 혁신대로 423-20,대구광역시 동구 대림동 884,35.875196,128.745202,3,2,N,9297,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,혁신대로,1,대구광역시 동구 혁신대로 423-21,대구광역시 동구 대림동 884,35.875311,128.745209,3,2,N,9298,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,혁신대로,2,대구광역시 동구 혁신대로 443,대구광역시 동구 대림동 884,35.875154,128.745344,3,2,N,9299,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,혁신대로,2,대구광역시 동구 동내로 64,대구광역시 동구 신서동 1179,35.875433,128.734619,2,2,Y,9147,2,2,2,녹색+적색,38+122,2,3,1,N,0:00,0:00,N,Y,Y,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,혁신대로,2,대구광역시 동구 동내로 64,대구광역시 동구 신서동 1179,35.875376,128.734743,2,2,Y,9149,2,2,2,녹색+적색,38+122,2,3,1,N,0:00,0:00,N,Y,Y,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,혁신대로,2,대구광역시 동구 동내로 64,대구광역시 동구 동내동 1130,35.875253,128.735088,2,2,Y,9150,2,2,2,녹색+적색,38+122,2,3,1,N,0:00,0:00,N,Y,Y,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,혁신대로,2,대구광역시 동구 동내로 64,대구광역시 동구 동내동 1130,35.875369,128.73523,2,2,Y,9153,2,2,2,녹색+적색,38+122,2,3,1,N,0:00,0:00,N,Y,Y,,대구광역시,053-803-5426,2023-03-23
대구광역시,동구,특별시도,,혁신대로,1,대구광역시 동구 동내로 64,대구광역시 동구 동내동 1130,35.875649,128.735438,2,2,Y,9154,2,2,2,녹색+적색,38+122,2,3,1,N,0:00,0:00,N,Y,Y,,대구광역시,053-803-5426,2023-03-23
